# StellarMass HIMass H2Mass SFR StellarSurfaceDensity MolecularSurfaceDensity MolecularMetallicity
# Msun Msun Msun Msun/yr Msun/kpc^2 Msun/kpc^2 Zsun (h=0.6774, Zsun=0.0134, HI/H2=GD14)
2.6691e+09 2.9125e+09 1.3734e+09 1.5009e+00 2.0537e+07 1.1325e+07 6.7818e-01
2.1853e+09 2.8573e+08 1.9549e+08 2.1778e-01 1.8611e+08 1.8809e+07 1.4612e+00
9.2606e+09 5.9786e+08 1.8929e+09 4.7444e+00 1.8908e+09 3.1433e+08 1.2822e+00
4.9565e+09 4.8772e+08 9.6717e+08 1.3551e+00 1.1172e+08 8.4891e+07 1.4811e+00
1.0802e+09 6.4661e+08 3.9186e+08 4.5327e-01 3.1569e+07 2.3394e+07 8.8906e-01
1.0350e+10 1.0870e+09 1.6974e+09 3.7153e+00 6.5941e+08 1.7438e+08 1.4168e+00
1.2454e+10 1.0418e+08 6.1944e+08 8.1825e-01 2.0409e+09 9.1899e+07 2.1293e+00
2.4185e+09 1.2750e+09 9.1146e+08 1.5084e+00 1.9405e+08 5.9429e+07 9.2518e-01
7.4498e+09 5.4201e+08 1.6619e+09 4.8514e+00 8.7870e+08 2.6471e+08 1.3731e+00
1.0170e+10 1.1267e+09 1.8579e+09 2.8868e+00 5.1730e+08 5.8942e+07 1.5921e+00
4.1185e+09 2.5366e+09 2.2056e+09 3.6958e+00 4.0163e+07 4.4383e+07 8.4580e-01
4.2525e+09 1.0756e+09 1.5463e+09 2.3650e+00 1.0579e+08 3.6120e+07 1.1444e+00
3.8999e+09 1.4474e+09 7.6730e+08 9.4907e-01 2.0928e+08 3.0460e+07 1.0864e+00
1.4282e+10 5.5525e+08 1.6225e+09 3.0128e+00 1.2740e+09 1.3140e+08 1.9779e+00
1.1239e+10 9.5093e+08 2.0290e+09 3.6067e+00 6.2784e+08 1.5246e+08 1.5557e+00
7.0646e+09 2.0361e+09 2.4336e+09 3.1165e+00 2.3842e+08 1.8808e+07 9.7451e-01
3.3765e+09 2.1080e+09 1.7847e+09 2.3888e+00 8.2926e+07 2.0820e+07 7.2612e-01
4.6641e+09 2.8478e+09 2.0034e+09 2.5560e+00 5.9086e+07 1.1377e+07 7.3230e-01
4.3389e+09 1.9276e+09 1.1036e+09 1.2328e+00 1.5939e+08 2.9025e+07 1.1354e+00
7.0473e+09 1.8966e+09 2.6024e+09 3.9341e+00 1.1665e+08 2.0494e+07 1.0705e+00
6.2766e+09 2.8688e+09 1.8878e+09 2.3247e+00 2.2267e+08 2.5609e+07 8.9524e-01
4.8472e+09 2.1168e+09 2.5081e+09 3.5329e+00 1.2766e+08 5.5765e+07 9.2807e-01
5.4907e+09 1.3999e+09 1.5358e+09 2.4081e+00 2.1123e+08 7.7584e+07 1.1592e+00
9.6783e+09 1.0662e+09 1.5016e+09 1.5495e+00 7.8381e+07 1.3088e+07 1.5414e+00
4.6079e+09 5.5802e+08 5.8965e+08 9.2083e-01 4.1671e+08 9.9876e+07 1.3727e+00
6.8039e+09 2.6938e+09 2.0146e+09 2.6620e+00 1.4956e+08 1.1360e+07 1.0929e+00
3.1711e+09 3.1792e+09 1.7472e+09 3.5939e+00 8.4524e+07 4.4054e+07 6.8095e-01
1.0590e+10 2.8569e+08 1.0132e+09 1.7767e+00 1.5701e+09 9.5354e+07 1.7426e+00
6.7371e+09 1.5900e+09 1.7249e+09 2.3294e+00 1.8960e+08 1.5661e+07 1.1862e+00
1.1890e+09 8.6377e+08 4.1245e+08 5.7362e-01 4.8234e+07 1.1498e+07 7.5515e-01
8.3179e+09 2.9862e+09 2.4662e+09 3.4160e+00 2.3376e+08 3.2715e+07 1.2219e+00
7.2212e+09 5.2934e+09 3.2504e+09 4.3695e+00 1.5878e+08 2.6991e+07 8.9899e-01
6.6173e+09 1.5893e+09 1.3379e+09 2.0250e+00 3.9898e+08 4.7838e+07 1.0968e+00
9.9279e+09 1.5431e+09 1.7829e+09 2.5834e+00 2.6418e+08 4.8804e+07 1.2955e+00
1.9910e+09 1.6554e+09 9.6367e+08 1.2586e+00 4.6975e+07 1.7565e+07 8.7712e-01
1.4234e+09 9.4239e+08 6.5478e+08 9.7904e-01 3.2134e+07 1.4749e+07 7.0784e-01
3.5154e+09 9.0579e+08 1.1431e+09 2.3870e+00 1.3374e+08 9.1293e+07 1.0932e+00
2.2635e+09 1.3004e+09 1.1503e+09 2.1372e+00 3.6801e+07 1.0329e+08 8.6421e-01
1.0917e+10 3.4848e+08 1.6427e+09 2.8489e+00 4.4938e+08 1.3622e+08 2.0595e+00
4.3110e+09 9.7605e+08 1.0580e+09 1.4962e+00 7.2347e+07 2.2065e+07 1.2426e+00
9.1134e+09 1.3763e+09 2.3316e+09 3.7431e+00 6.5229e+08 9.5216e+07 1.4319e+00
4.1652e+09 1.3157e+09 6.3818e+08 7.7007e-01 3.7738e+08 4.4974e+06 1.3067e+00
5.9425e+09 4.0995e+09 2.1593e+09 3.4847e+00 7.1791e+07 5.3465e+06 6.2799e-01
2.1937e+09 6.6066e+08 1.1617e+09 2.0646e+00 1.8561e+08 5.1113e+07 1.0461e+00
3.2719e+09 2.3751e+09 1.0574e+09 1.2386e+00 3.1226e+07 7.9630e+06 9.6183e-01
9.5293e+09 3.4124e+09 3.2383e+09 3.5960e+00 1.1339e+08 1.2984e+07 1.1297e+00
4.5445e+09 5.3099e+08 5.9173e+08 7.5127e-01 2.6699e+08 2.0124e+07 1.4209e+00
5.2430e+09 3.6750e+09 2.1112e+09 2.9344e+00 2.0381e+07 6.4687e+06 7.7839e-01
1.5806e+09 7.0523e+08 1.0244e+09 2.7752e+00 1.5105e+08 2.2935e+08 9.8727e-01
7.1652e+09 2.8539e+09 2.7437e+09 4.1915e+00 2.9966e+08 6.6571e+07 1.0251e+00
1.5240e+10 1.7104e+09 2.3767e+09 4.3314e+00 6.0855e+08 3.1876e+07 1.5772e+00
1.0557e+10 2.6351e+09 2.5298e+09 3.0965e+00 1.6058e+08 1.9042e+07 1.3298e+00
2.4465e+09 1.6997e+09 1.2222e+09 2.1048e+00 8.0408e+07 6.2175e+07 8.5450e-01
3.6156e+09 1.4211e+09 1.3363e+09 2.4757e+00 2.5560e+08 1.5513e+08 1.0108e+00
1.0805e+09 5.4507e+08 2.6206e+08 3.7323e-01 5.3435e+07 4.1235e+07 8.5834e-01
2.1848e+09 9.8151e+08 2.7338e+08 2.0018e-01 9.6544e+07 7.7483e+06 1.0928e+00
5.5901e+09 1.5563e+09 1.8824e+09 3.9190e+00 2.3360e+08 2.1782e+08 1.1270e+00
5.6053e+09 1.5394e+09 1.5771e+09 1.6557e+00 8.4997e+07 2.6139e+07 1.2997e+00
1.2594e+10 6.1338e+08 2.1934e+09 3.3765e+00 3.6846e+08 5.1873e+07 1.7506e+00
1.1516e+10 1.0709e+09 2.3381e+09 3.6512e+00 9.3627e+08 4.9426e+07 1.3896e+00
7.2622e+09 2.2269e+09 2.0149e+09 4.0568e+00 2.3245e+08 1.5663e+07 1.0410e+00
1.0658e+10 1.0167e+09 1.9725e+09 2.3798e+00 7.5348e+08 3.5125e+07 1.2554e+00
2.0304e+09 5.4223e+08 6.1781e+08 1.0178e+00 1.5212e+08 8.2845e+07 1.1279e+00
4.6611e+09 2.1196e+09 2.0422e+09 2.5266e+00 1.4628e+08 3.4122e+07 8.8737e-01
8.8853e+09 1.2684e+09 1.3429e+09 1.7294e+00 4.3529e+08 1.3823e+07 1.3632e+00
9.9518e+09 6.5795e+08 1.5852e+09 3.1396e+00 1.3567e+09 1.3481e+08 1.7256e+00
7.7989e+09 1.1248e+09 1.5782e+09 3.4020e+00 7.4639e+08 1.1104e+08 1.3233e+00
1.1262e+10 1.1300e+09 3.4303e+09 5.8261e+00 4.5361e+08 7.7838e+07 1.3313e+00
6.0262e+09 1.0050e+09 2.1774e+09 3.9215e+00 4.0315e+08 1.6005e+08 1.0888e+00
1.7051e+09 5.1737e+08 6.2077e+08 8.1237e-01 8.2112e+07 5.1578e+07 9.2136e-01
1.4820e+10 1.0550e+09 2.4843e+09 3.7720e+00 1.3503e+09 8.1052e+07 1.5090e+00
3.2063e+09 2.3413e+09 1.4338e+09 1.7521e+00 5.2048e+07 2.0420e+07 7.7922e-01
1.3136e+10 7.1282e+08 2.0316e+09 3.9161e+00 1.2327e+09 7.9507e+07 1.3719e+00
9.5260e+09 2.0870e+09 2.1471e+09 2.7925e+00 3.1876e+08 2.6737e+07 1.1366e+00
4.8059e+09 4.1365e+09 2.2204e+09 3.8096e+00 3.4751e+07 1.6066e+07 6.9651e-01
5.3422e+09 3.6531e+09 1.5880e+09 1.4973e+00 1.9142e+07 4.3160e+06 9.6569e-01
7.3007e+09 1.2599e+09 1.4793e+09 1.5922e+00 7.2167e+07 1.8498e+07 1.6873e+00
7.4106e+09 2.4869e+09 3.0115e+09 3.8399e+00 4.7710e+07 1.8777e+07 1.0378e+00
4.1517e+09 2.4414e+09 1.7236e+09 2.1851e+00 5.5053e+07 1.6430e+07 9.6235e-01
4.8611e+09 4.8699e+08 1.5621e+09 2.3099e+00 1.1832e+08 4.2680e+07 1.2621e+00
1.1529e+09 4.1661e+08 3.3976e+08 5.3358e-01 6.4194e+07 4.4503e+07 8.8927e-01
6.6517e+09 1.5613e+09 2.3569e+09 2.6781e+00 8.3498e+07 1.1534e+07 1.0660e+00
8.1332e+09 9.2054e+08 1.8282e+09 3.9834e+00 5.8756e+08 2.0021e+08 1.3798e+00
4.7474e+09 6.8814e+08 1.1199e+09 1.1653e+00 9.1720e+07 1.5298e+07 1.2576e+00
3.5101e+09 2.5500e+09 1.4353e+09 1.8167e+00 6.4579e+07 7.6657e+06 7.6795e-01
1.1590e+10 5.2280e+08 9.3532e+08 1.6807e+00 5.2600e+08 1.1774e+08 2.1410e+00
3.3316e+09 7.5474e+09 2.2780e+09 2.4504e+00 6.2571e+07 1.3084e+07 5.9177e-01
9.5640e+09 1.2582e+09 1.7189e+09 1.6654e+00 1.6006e+08 8.8471e+06 1.3160e+00
1.2053e+10 6.2572e+08 9.0114e+08 1.3103e+00 3.2938e+08 5.0756e+07 2.5876e+00
8.6444e+09 1.5445e+09 2.0854e+09 2.2005e+00 2.7643e+08 3.4864e+07 1.3722e+00
6.2883e+09 3.1413e+09 2.7745e+09 4.1782e+00 8.6597e+07 1.2486e+07 8.3247e-01
1.1336e+10 2.3558e+08 1.0506e+09 2.2510e+00 1.4959e+09 1.6455e+08 2.0836e+00
1.9314e+09 2.2759e+09 8.0420e+08 1.1623e+00 9.2314e+07 2.1262e+07 6.9611e-01
1.5097e+09 2.8512e+08 3.0650e+08 3.4860e-01 5.4599e+07 1.9297e+07 1.3427e+00
2.9880e+09 3.9507e+08 8.2323e+08 1.3658e+00 1.8761e+08 9.7508e+07 1.0767e+00
1.5543e+09 5.1766e+08 2.8249e+08 3.4936e-01 9.6477e+07 1.7725e+07 9.0063e-01
3.4204e+09 8.8582e+08 7.0131e+08 1.0970e+00 2.3530e+08 4.1700e+07 1.0734e+00
1.8071e+09 1.0854e+09 8.1901e+08 1.0943e+00 5.6258e+07 3.7630e+07 9.2778e-01
2.9320e+09 1.1856e+09 9.3302e+08 1.3557e+00 2.4977e+08 6.0049e+07 1.0672e+00
2.0755e+09 1.8245e+09 9.3009e+08 1.5742e+00 1.2350e+08 1.8596e+07 6.6163e-01
6.6909e+09 1.9485e+09 1.6745e+09 2.3740e+00 2.4519e+08 6.2858e+07 1.1611e+00
1.0490e+10 7.1857e+08 1.5917e+09 2.8056e+00 9.3688e+08 1.0723e+08 1.6089e+00
5.9121e+09 1.4265e+09 2.1516e+09 3.1731e+00 1.6897e+08 6.7074e+07 9.5812e-01
1.3840e+09 5.7004e+08 5.8708e+08 1.0193e+00 4.9652e+07 5.9368e+07 7.9740e-01
7.6714e+09 1.4025e+09 2.3817e+09 3.5641e+00 3.2690e+08 6.8774e+07 1.1397e+00
1.1770e+10 6.6933e+08 1.7186e+09 3.1181e+00 1.9241e+09 1.5005e+08 1.4648e+00
6.3612e+09 1.6780e+09 2.2730e+09 2.9631e+00 2.9804e+08 4.4198e+07 1.1714e+00
5.3807e+09 1.1144e+09 1.0841e+09 1.6854e+00 1.8094e+08 1.8561e+07 1.3807e+00
8.7569e+09 1.4563e+09 1.6675e+09 1.8147e+00 3.8524e+08 2.0981e+07 1.3640e+00
8.4017e+09 9.9746e+08 1.8405e+09 3.5833e+00 1.0303e+09 1.0945e+08 1.4059e+00
6.5356e+09 2.5875e+09 2.0258e+09 2.4242e+00 1.9622e+08 1.9405e+07 9.3706e-01
1.9376e+09 4.9867e+09 1.2154e+09 8.3649e-01 1.9208e+07 4.6878e+06 5.4686e-01
2.3610e+09 1.6966e+09 8.3996e+08 1.2436e+00 1.7196e+08 3.0699e+07 7.1127e-01
1.0373e+10 6.6679e+08 1.2172e+09 1.7230e+00 3.8079e+08 4.4140e+07 1.9606e+00
1.5204e+09 3.1479e+09 8.6063e+08 9.9370e-01 2.0477e+07 5.9631e+06 5.5683e-01
8.9969e+09 1.8334e+09 3.0604e+09 4.4317e+00 1.5860e+08 6.5354e+07 1.4008e+00
2.4532e+09 1.9044e+09 1.4305e+09 2.4980e+00 3.7678e+07 5.4814e+07 8.5096e-01
2.5915e+09 1.2758e+09 1.3048e+09 1.6415e+00 2.5119e+07 9.6147e+06 7.8229e-01
3.5398e+09 3.4937e+08 7.4819e+08 9.8501e-01 1.9877e+08 7.4115e+07 1.3820e+00
3.9736e+09 1.3846e+09 1.4188e+09 1.9939e+00 1.1821e+08 4.3244e+07 1.0709e+00
5.2774e+09 2.2620e+09 1.6104e+09 1.6174e+00 2.5184e+07 6.2022e+06 9.1100e-01
8.7799e+09 8.8588e+08 2.0115e+09 3.3357e+00 5.5973e+08 7.2195e+07 1.3637e+00
7.3711e+09 1.4423e+09 2.5063e+09 5.0145e+00 2.7702e+08 1.3511e+08 1.2167e+00
8.2719e+09 1.5450e+09 2.7940e+09 4.2435e+00 3.5142e+08 7.0862e+07 1.2344e+00
1.0202e+10 1.7602e+09 2.7740e+09 5.2536e+00 8.8454e+08 1.6145e+08 1.3238e+00
4.9063e+09 7.9903e+08 1.7893e+09 3.4454e+00 2.1980e+08 8.3385e+07 1.1252e+00
1.0156e+10 4.1776e+08 1.1372e+09 1.5076e+00 9.7502e+08 8.3096e+07 1.6893e+00
1.0132e+10 8.0498e+08 2.1928e+09 2.5687e+00 1.2068e+08 2.0149e+07 1.5945e+00
7.6614e+09 7.5196e+08 1.5778e+09 2.6630e+00 3.9923e+08 1.3161e+08 1.4042e+00
8.0444e+09 6.0339e+08 9.3310e+08 1.7426e+00 1.2481e+09 1.2580e+08 1.4932e+00
1.2928e+10 7.5421e+08 2.7745e+09 3.7400e+00 2.2540e+08 4.3593e+07 1.6613e+00
4.1686e+09 7.1866e+09 2.1153e+09 2.0841e+00 3.5233e+07 5.1435e+06 6.7636e-01
4.6749e+09 3.5404e+09 2.4345e+09 3.1500e+00 5.9300e+07 8.9233e+06 7.4194e-01
4.3290e+09 4.1698e+09 2.3579e+09 3.5479e+00 3.3731e+07 6.4551e+06 6.9156e-01
1.0867e+10 9.1449e+08 2.2897e+09 3.4366e+00 5.6685e+08 8.4492e+07 1.5268e+00
3.7198e+09 2.4030e+08 7.7010e+08 1.1929e+00 1.7301e+08 1.0953e+08 1.5423e+00
1.4256e+10 1.3238e+09 2.2417e+09 5.1792e+00 4.9349e+08 1.0864e+08 1.5795e+00
9.0062e+09 1.2583e+09 2.0127e+09 2.4131e+00 4.7935e+07 2.5327e+07 1.5797e+00
1.5327e+09 1.8179e+09 6.0111e+08 9.2563e-01 2.3893e+07 2.8596e+06 5.9386e-01
5.6683e+09 2.4610e+09 2.3929e+09 3.8393e+00 2.1468e+08 5.8737e+07 8.7401e-01
5.1153e+09 1.1034e+09 1.5563e+09 2.1890e+00 5.7557e+07 3.4352e+07 1.1586e+00
6.1831e+09 1.3524e+09 1.9777e+09 2.2787e+00 6.5560e+07 8.5185e+06 1.0094e+00
5.9220e+09 1.3102e+09 1.4069e+09 2.0032e+00 2.0804e+08 3.2884e+07 1.3030e+00
1.1415e+10 1.5102e+09 2.2310e+09 3.0589e+00 4.3819e+08 3.1324e+07 1.6923e+00
8.7287e+09 1.3133e+09 1.6187e+09 2.2382e+00 5.0711e+08 1.4843e+07 1.1575e+00
6.7529e+09 1.7411e+09 2.0059e+09 2.8238e+00 2.8454e+08 4.4221e+07 1.0712e+00
7.5634e+09 3.2301e+09 2.3710e+09 3.1118e+00 1.4881e+08 1.4261e+07 1.1162e+00
5.7582e+09 1.0785e+09 1.0743e+09 1.2788e+00 2.9028e+08 3.1535e+07 1.3142e+00
6.0886e+09 1.9115e+09 1.6316e+09 2.3192e+00 1.5987e+08 2.5303e+07 9.3140e-01
8.5654e+09 1.7826e+09 1.7685e+09 1.6405e+00 5.9081e+07 5.6448e+06 1.1184e+00
6.1900e+09 1.3658e+09 1.1122e+09 1.5415e+00 2.5266e+08 1.8692e+07 1.3922e+00
3.6670e+09 6.7146e+09 2.6014e+09 3.4887e+00 1.0996e+07 1.7876e+07 6.9015e-01
1.1900e+09 1.2906e+08 2.1712e+08 2.4434e-01 1.3744e+08 1.4258e+07 1.3975e+00
4.2465e+09 1.7088e+09 2.3730e+09 5.5028e+00 3.2052e+08 2.4347e+08 8.4871e-01
1.2236e+10 4.8553e+08 1.4190e+09 1.9684e+00 1.4181e+09 5.7294e+07 1.8209e+00
6.7378e+09 1.6144e+09 1.9702e+09 2.4373e+00 2.0455e+08 4.3445e+07 1.4563e+00
2.5172e+09 1.8948e+09 9.9748e+08 1.3202e+00 5.8543e+07 2.6251e+07 7.0407e-01
7.8487e+09 1.4283e+08 4.6497e+08 5.7315e-01 8.5305e+08 3.9631e+07 2.2850e+00
1.9470e+09 1.2589e+09 8.6848e+08 1.1976e+00 5.2579e+07 2.3339e+07 7.5337e-01
1.5996e+09 7.9193e+08 5.6323e+08 9.0248e-01 7.5359e+07 3.9740e+07 8.3767e-01
5.5050e+09 2.3074e+09 1.4507e+09 1.4534e+00 6.5432e+07 7.5551e+06 1.1124e+00
6.6436e+09 3.4904e+08 9.2841e+08 2.2887e+00 5.8383e+08 2.2666e+08 1.8734e+00
4.4420e+09 2.1872e+09 1.7931e+09 2.5678e+00 1.4893e+08 5.5090e+07 1.0042e+00
9.2264e+09 2.7271e+09 2.5813e+09 4.0412e+00 2.3807e+08 7.8287e+07 1.4078e+00
2.5721e+09 2.1113e+09 8.1927e+08 9.1307e-01 6.5024e+07 6.9853e+06 8.2665e-01
8.2222e+09 2.3035e+09 3.6187e+09 5.6216e+00 9.3377e+07 3.1770e+07 1.1520e+00
4.2368e+09 1.0617e+09 1.2265e+09 2.2063e+00 4.0158e+08 9.6586e+07 9.9824e-01
1.3926e+09 7.5576e+08 7.2577e+08 1.0559e+00 4.7494e+07 2.1425e+07 5.7348e-01
3.6764e+09 3.2129e+09 2.4680e+09 3.4783e+00 3.8137e+07 2.3471e+07 8.4900e-01
5.9408e+09 6.7217e+08 2.4554e+09 7.0155e+00 3.0032e+08 2.9664e+08 1.2184e+00
6.0226e+09 1.4497e+09 1.8737e+09 3.6369e+00 4.1730e+08 6.0118e+07 1.1095e+00
1.1696e+10 1.0732e+09 1.9010e+09 3.2676e+00 5.7605e+08 5.9458e+07 1.6434e+00
2.0954e+09 1.5029e+09 1.0574e+09 1.7012e+00 1.8055e+08 1.4122e+08 7.3871e-01
6.2426e+09 2.1870e+09 2.1206e+09 2.3946e+00 2.3858e+07 5.3446e+06 8.6956e-01
6.4662e+09 1.3008e+09 1.7631e+09 3.8338e+00 2.0510e+08 2.3297e+08 1.3291e+00
7.0258e+09 1.5429e+09 1.4749e+09 1.3543e+00 5.3853e+07 9.7852e+06 1.3012e+00
5.3114e+09 2.3811e+09 2.7249e+09 6.1045e+00 1.2859e+08 1.7754e+08 8.6206e-01
1.0391e+10 1.4379e+09 2.0721e+09 2.2612e+00 1.4576e+08 3.9880e+07 1.4778e+00
6.3000e+09 1.0092e+09 1.7047e+09 2.7949e+00 4.2313e+08 6.4493e+07 1.2134e+00
2.1103e+09 8.1716e+08 4.9147e+08 7.7516e-01 4.3989e+07 5.6333e+07 8.3337e-01
3.9453e+09 6.9882e+09 1.7526e+09 1.7135e+00 1.1608e+08 7.8266e+06 7.6219e-01
3.4952e+09 1.1378e+09 1.1672e+09 2.0636e+00 1.9938e+08 5.0185e+07 9.1640e-01
6.4710e+09 1.5447e+09 2.2213e+09 2.6404e+00 1.4725e+08 2.7306e+07 1.2090e+00
1.3399e+10 1.2931e+08 7.2422e+08 7.1123e-01 1.4852e+09 2.6253e+07 2.3013e+00
6.4599e+09 5.0643e+09 2.3896e+09 2.5789e+00 1.8966e+08 2.7392e+07 1.1674e+00
5.9044e+09 1.0775e+09 1.3678e+09 2.5837e+00 2.2536e+08 2.2811e+07 1.1968e+00
1.1991e+10 9.6511e+08 1.3143e+09 2.3546e+00 1.4064e+09 6.5492e+07 1.3035e+00
4.7933e+09 8.3004e+08 1.2768e+09 1.7774e+00 1.8310e+08 4.1800e+07 1.2736e+00
3.4611e+09 2.7288e+08 4.2605e+08 5.8249e-01 4.2948e+08 4.5057e+07 1.2234e+00
7.0211e+09 4.3442e+09 2.2795e+09 1.7499e+00 8.8095e+07 7.6909e+06 1.1792e+00
1.6221e+10 8.3431e+08 2.5711e+09 3.6060e+00 1.0982e+09 8.3867e+07 1.6912e+00
1.0965e+10 2.8904e+09 4.2811e+09 6.4265e+00 2.3785e+08 3.4379e+07 9.7252e-01
6.1799e+09 1.1904e+09 1.1295e+09 1.2298e+00 5.2316e+07 2.6995e+07 1.2811e+00
3.7088e+09 2.3144e+09 1.2433e+09 1.2767e+00 2.0857e+07 4.0088e+06 8.5374e-01
6.3705e+09 2.1811e+09 1.5885e+09 1.5655e+00 7.4885e+07 2.1110e+07 1.3283e+00
3.7525e+09 7.7100e+08 7.9533e+08 1.4024e+00 2.1035e+08 8.8064e+07 1.2233e+00
2.7949e+09 3.2010e+09 1.7037e+09 2.4188e+00 1.9213e+07 2.9646e+07 8.4632e-01
1.3861e+10 6.1469e+08 1.7374e+09 2.8588e+00 3.4189e+08 7.2267e+07 1.8668e+00
5.5949e+09 2.8286e+09 1.9441e+09 2.6106e+00 1.5683e+08 4.3521e+07 1.0697e+00
2.3735e+09 2.0162e+09 1.0914e+09 1.9965e+00 2.3715e+07 7.8661e+06 7.1346e-01
9.2754e+09 8.9223e+08 2.1475e+09 3.9201e+00 8.0550e+08 9.6605e+07 1.3113e+00
4.5376e+09 3.5056e+09 3.4081e+09 6.3796e+00 3.3824e+07 4.5078e+07 6.7765e-01
6.0658e+09 2.9789e+09 1.7733e+09 1.6256e+00 6.7650e+07 1.5423e+07 1.1586e+00
5.4061e+09 1.2923e+09 1.1006e+09 1.4649e+00 3.9506e+07 6.2857e+06 9.9458e-01
3.9604e+09 2.5150e+09 1.8295e+09 2.2350e+00 6.1613e+07 1.9881e+07 1.0301e+00
4.2899e+09 5.3375e+09 1.8765e+09 2.3133e+00 2.0143e+08 2.7860e+07 8.1940e-01
4.3828e+09 8.5209e+08 9.2220e+08 1.2545e+00 1.5046e+08 4.1409e+07 1.4457e+00
5.3761e+09 1.4787e+09 1.7261e+09 3.1572e+00 1.4054e+08 1.4208e+08 1.2099e+00
3.7978e+09 1.1627e+09 1.5664e+09 2.2962e+00 5.9171e+07 4.5809e+07 1.0598e+00
2.8693e+09 2.7824e+09 2.3100e+09 3.6866e+00 1.3282e+07 1.3880e+07 6.0230e-01
1.9273e+09 2.9477e+08 4.9876e+08 7.6025e-01 1.4623e+08 3.9938e+07 1.1221e+00
5.6117e+09 3.9158e+08 1.0771e+09 1.9352e+00 5.3337e+08 8.4990e+07 1.4369e+00
3.2239e+09 1.7009e+09 1.2011e+09 1.8000e+00 6.1456e+07 2.8424e+07 1.1313e+00
2.9247e+09 2.6533e+09 1.1333e+09 1.1695e+00 3.4945e+07 6.2794e+06 8.0292e-01
6.9737e+09 1.9663e+09 2.1266e+09 2.4475e+00 8.7253e+07 1.2488e+07 9.4465e-01
4.5145e+09 1.5643e+09 1.5049e+09 1.7269e+00 4.5766e+07 1.6273e+07 1.0094e+00
6.8172e+09 1.5031e+09 1.5791e+09 2.0756e+00 3.1150e+08 3.9292e+07 1.2111e+00
3.6459e+09 1.0162e+09 1.0883e+09 1.2746e+00 1.1471e+08 3.5101e+07 1.0558e+00
6.5425e+09 8.9692e+08 1.3371e+09 2.3042e+00 3.7810e+08 6.8796e+07 1.4194e+00
4.9691e+09 1.8381e+09 1.8852e+09 2.3814e+00 7.6388e+07 1.5224e+07 1.0165e+00
1.6749e+10 8.3309e+08 1.8397e+09 2.2952e+00 5.0746e+08 5.5008e+07 2.1331e+00
9.0757e+09 7.7867e+08 1.4235e+09 2.0490e+00 8.4110e+08 5.2238e+07 1.5947e+00
1.4329e+10 8.6982e+08 2.5130e+09 3.8700e+00 5.9732e+08 7.8738e+07 1.7786e+00
7.5965e+09 6.2736e+08 1.0356e+09 2.0290e+00 1.4684e+09 1.4388e+08 1.8333e+00
3.0397e+09 1.2149e+09 1.0817e+09 1.3243e+00 1.1524e+08 4.6015e+07 1.1482e+00
1.0936e+09 7.5652e+08 2.0295e+08 1.1431e-01 8.9794e+07 3.6006e+06 6.4565e-01
1.2306e+09 8.6991e+08 5.3890e+08 8.8417e-01 8.4019e+07 1.5747e+07 6.3625e-01
2.9316e+09 6.4678e+08 8.4467e+08 1.1533e+00 6.3356e+07 6.4062e+07 1.0165e+00
1.9545e+09 6.2853e+08 6.0099e+08 9.6876e-01 1.2642e+08 2.5030e+07 7.7470e-01
3.3254e+09 9.0460e+08 1.2317e+09 1.7544e+00 7.6609e+07 2.6021e+07 9.4098e-01
1.0451e+09 9.6765e+08 3.3550e+08 4.8765e-01 1.2385e+07 1.6734e+06 5.8312e-01
4.1471e+09 1.0244e+09 1.1419e+09 2.0618e+00 3.6440e+08 1.0051e+08 9.9234e-01
3.3438e+09 9.4133e+08 8.4052e+08 1.1620e+00 1.5680e+08 4.5711e+07 9.2132e-01
7.8501e+09 5.6705e+08 1.4589e+09 2.8209e+00 4.9383e+08 7.0034e+07 1.5967e+00
1.2899e+10 7.4332e+08 1.9801e+09 2.4864e+00 5.6114e+08 3.8458e+07 1.8401e+00
1.4576e+09 6.5747e+08 5.4912e+08 8.9563e-01 1.1933e+08 8.9840e+07 9.0470e-01
1.2124e+10 8.3304e+08 3.0016e+09 3.9723e+00 1.9580e+08 5.7481e+07 1.8194e+00
2.3175e+09 2.1913e+09 5.6457e+08 3.7338e-01 4.0885e+07 5.6397e+06 7.8266e-01
1.4146e+09 3.8674e+08 2.8898e+08 3.2041e-01 5.6765e+07 2.5417e+07 1.2581e+00
8.1257e+09 1.8766e+09 2.4530e+09 2.6553e+00 9.8136e+07 3.3959e+07 1.1368e+00
2.3048e+09 1.0219e+09 7.9745e+08 8.2571e-01 5.4576e+07 2.6809e+07 9.7685e-01
6.5720e+09 1.0560e+09 2.0225e+09 3.0329e+00 1.5482e+08 4.0131e+07 1.1971e+00
9.7168e+09 8.4386e+08 1.6546e+09 2.2070e+00 2.5187e+08 4.1961e+07 1.3942e+00
1.3495e+10 4.1049e+08 2.0215e+09 4.5083e+00 4.4052e+08 2.6822e+08 2.1836e+00
8.6176e+09 9.2204e+08 1.2904e+09 2.0292e+00 6.1766e+08 8.4303e+07 1.5678e+00
5.3674e+09 1.3481e+09 1.3861e+09 2.4466e+00 1.9881e+08 6.6690e+07 1.2625e+00
4.4071e+09 9.0325e+08 8.4658e+08 9.2537e-01 9.6416e+07 7.9104e+06 1.2025e+00
